"source_code","sku","status","availability","availability_order","availability_date"
"196","108152","1","2 horas","1","2019-05-28"
"187","94892","1","Disponible a partir de fecha determinada","3","2019-05-30"
"194","72168","1","2 horas","1","2019-05-28"
"195","98201","1","2 horas","1","2019-05-28"
"199","97657","1","2 horas","1","2019-05-28"
"195","104865","1","2 horas","1","2019-05-28"
"202","82214","1","2 horas","1","2019-05-28"
"181","74720","1","Disponible a partir de fecha determinada","3","2019-05-30"
"203","94838","1","2 horas","1","2019-05-28"
"210","98767","1","2 horas","1","2019-05-28"
"217","108477","1","2 horas","1","2019-05-28"
"223","97332","1","2 horas","1","2019-05-28"
"195","82048","1","2 horas","1","2019-05-28"
"209","94833","1","2 horas","1","2019-05-28"
"194","95586","1","2 horas","1","2019-05-28"
"191","81578","1","2 horas","1","2019-05-28"
"209","104851","1","2 horas","1","2019-05-28"
"198","99089","1","2 horas","1","2019-05-28"
"203","97155","1","2 horas","1","2019-05-28"
"204","98599","1","2 horas","1","2019-05-28"
"198","104874","1","2 horas","1","2019-05-28"
"186","98188","1","2 horas","1","2019-05-28"
"185","104852","1","2 horas","1","2019-05-28"
"209","105719","1","2 horas","1","2019-05-28"
"222","104857","1","2 horas","1","2019-05-28"
"186","74351","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","82232","1","2 horas","1","2019-05-28"
"203","71844","1","2 horas","1","2019-05-28"
"210","104865","1","2 horas","1","2019-05-28"
"177","82149","1","2 horas","1","2019-05-28"
"202","95567","1","2 horas","1","2019-05-28"
"195","98819","1","2 horas","1","2019-05-28"
"215","104859","1","2 horas","1","2019-05-28"
"204","81869","1","Disponible a partir de fecha determinada","3","2019-05-30"
"191","97816","1","2 horas","1","2019-05-28"
"210","85855","1","Disponible a partir de fecha determinada","3","2019-05-30"
"217","82219","1","2 horas","1","2019-05-28"
"213","77675","1","2 horas","1","2019-05-28"
"184","93340","1","2 horas","1","2019-05-28"
"183","98192","1","2 horas","1","2019-05-28"
"225","105682","1","2 horas","1","2019-05-28"
"225","108490","1","2 horas","1","2019-05-28"
"219","97660","1","2 horas","1","2019-05-28"
"194","96476","1","2 horas","1","2019-05-28"
"219","94833","1","2 horas","1","2019-05-28"
"178","92196","1","2 horas","1","2019-05-28"
"197","98599","1","2 horas","1","2019-05-28"
"188","107099","1","Disponible a partir de fecha determinada","3","2019-05-30"
"210","107099","1","2 horas","1","2019-05-28"
"225","108229","1","Disponible a partir de fecha determinada","3","2019-05-30"
"174","81655","1","2 horas","1","2019-05-28"
"211","97156","1","2 horas","1","2019-05-28"
"210","104852","1","2 horas","1","2019-05-28"
"175","100241","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","94830","1","2 horas","1","2019-05-28"
"218","98820","1","2 horas","1","2019-05-28"
"216","101861","1","2 horas","1","2019-05-28"
"187","96475","1","2 horas","1","2019-05-28"
"205","104865","1","2 horas","1","2019-05-28"
"204","73315","1","2 horas","1","2019-05-28"
"175","97823","1","2 horas","1","2019-05-28"
"202","81879","1","Disponible a partir de fecha determinada","3","2019-05-30"
"205","94838","1","2 horas","1","2019-05-28"
"219","92628","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","80372","1","2 horas","1","2019-05-28"
"172","92677","1","2 horas","1","2019-05-28"
"220","98853","1","2 horas","1","2019-05-28"
"195","65461","1","2 horas","1","2019-05-28"
"204","97661","1","2 horas","1","2019-05-28"
"192","85721","1","2 horas","1","2019-05-28"
"226","94835","1","2 horas","1","2019-05-28"
"191","94831","1","2 horas","1","2019-05-28"
"224","94831","1","2 horas","1","2019-05-28"
"206","98995","1","2 horas","1","2019-05-28"
"189","97331","1","2 horas","1","2019-05-28"
"210","77669","1","2 horas","1","2019-05-28"
"175","80688","1","2 horas","1","2019-05-28"
"195","30472","1","Disponible a partir de fecha determinada","3","2019-05-30"
"214","62694","1","2 horas","1","2019-05-28"
"180","71132","1","2 horas","1","2019-05-28"
"177","97665","1","2 horas","1","2019-05-28"
"171","104852","1","2 horas","1","2019-05-28"
"192","97333","1","2 horas","1","2019-05-28"
"208","108153","1","2 horas","1","2019-05-28"
"211","94830","1","2 horas","1","2019-05-28"
"210","93874","1","2 horas","1","2019-05-28"
"225","95499","1","2 horas","1","2019-05-28"
"202","70572","1","2 horas","1","2019-05-28"
"203","97128","1","2 horas","1","2019-05-28"
"212","63126","1","2 horas","1","2019-05-28"
"226","63126","1","2 horas","1","2019-05-28"
"190","94741","1","2 horas","1","2019-05-28"
"201","95036","1","2 horas","1","2019-05-28"
"181","98191","1","2 horas","1","2019-05-28"
"224","97658","1","2 horas","1","2019-05-28"
"210","95581","1","2 horas","1","2019-05-28"
"180","82225","1","2 horas","1","2019-05-28"
"186","98729","1","2 horas","1","2019-05-28"
"196","97119","1","2 horas","1","2019-05-28"
"174","94835","1","2 horas","1","2019-05-28"
"190","95070","1","2 horas","1","2019-05-28"
"202","74063","1","Disponible a partir de fecha determinada","3","2019-05-30"
"215","99581","1","2 horas","1","2019-05-28"
"174","97144","1","2 horas","1","2019-05-28"
"223","97659","1","2 horas","1","2019-05-28"
"225","97127","1","2 horas","1","2019-05-28"
"199","97140","1","2 horas","1","2019-05-28"
"174","98820","1","2 horas","1","2019-05-28"
"176","82149","1","2 horas","1","2019-05-28"
"194","73315","1","2 horas","1","2019-05-28"
"217","94838","1","2 horas","1","2019-05-28"
"197","95950","1","2 horas","1","2019-05-28"
"207","97332","1","2 horas","1","2019-05-28"
"213","79581","1","2 horas","1","2019-05-28"
"197","62627","1","2 horas","1","2019-05-28"
"201","97819","1","2 horas","1","2019-05-28"
"218","43477","1","2 horas","1","2019-05-28"
"210","104855","1","2 horas","1","2019-05-28"
"210","72763","1","2 horas","1","2019-05-28"
"185","99075","1","2 horas","1","2019-05-28"
"207","97661","1","2 horas","1","2019-05-28"
"209","104858","1","2 horas","1","2019-05-28"
"193","72117","1","2 horas","1","2019-05-28"
"195","98496","1","2 horas","1","2019-05-28"
"220","105999","1","2 horas","1","2019-05-28"
"204","98487","1","48 horas","2","2019-05-30"
"198","105968","1","2 horas","1","2019-05-28"
"205","71132","1","2 horas","1","2019-05-28"
"198","108493","1","2 horas","1","2019-05-28"
"219","108493","1","2 horas","1","2019-05-28"
"213","78541","1","2 horas","1","2019-05-28"
"179","104852","1","2 horas","1","2019-05-28"
"176","72168","1","2 horas","1","2019-05-28"
"225","98201","1","2 horas","1","2019-05-28"
"190","104857","1","2 horas","1","2019-05-28"
"218","71844","1","2 horas","1","2019-05-28"
"195","71365","1","2 horas","1","2019-05-28"
"220","99035","1","Disponible a partir de fecha determinada","3","2019-05-30"
"214","73315","1","2 horas","1","2019-05-28"
"214","70396","1","2 horas","1","2019-05-28"
"213","97824","1","2 horas","1","2019-05-28"
"204","78527","1","Disponible a partir de fecha determinada","3","2019-05-30"
"183","65645","1","2 horas","1","2019-05-28"
"173","94832","1","2 horas","1","2019-05-28"
"174","94832","1","2 horas","1","2019-05-28"
"193","94832","1","2 horas","1","2019-05-28"
"215","82219","1","2 horas","1","2019-05-28"
"172","95950","1","2 horas","1","2019-05-28"
"190","63197","1","Disponible a partir de fecha determinada","3","2019-05-30"
"222","97819","1","2 horas","1","2019-05-28"
"215","104858","1","2 horas","1","2019-05-28"
"187","92659","1","2 horas","1","2019-05-28"
"186","94831","1","2 horas","1","2019-05-28"
"194","104853","1","2 horas","1","2019-05-28"
"194","100051","1","2 horas","1","2019-05-28"
"216","108487","1","2 horas","1","2019-05-28"
"187","80579","1","2 horas","1","2019-05-28"
"223","93898","1","2 horas","1","2019-05-28"
"183","62632","1","2 horas","1","2019-05-28"
"184","71846","1","2 horas","1","2019-05-28"
"189","92750","1","Disponible a partir de fecha determinada","3","2019-05-30"
"179","94830","1","2 horas","1","2019-05-28"
"218","98821","1","2 horas","1","2019-05-28"
"183","93899","1","2 horas","1","2019-05-28"
"207","104865","1","2 horas","1","2019-05-28"
"195","97823","1","2 horas","1","2019-05-28"
"210","79457","1","2 horas","1","2019-05-28"
"190","108240","1","2 horas","1","2019-05-28"
"196","94838","1","2 horas","1","2019-05-28"
"221","72009","1","Disponible a partir de fecha determinada","3","2019-05-30"
"191","79581","1","2 horas","1","2019-05-28"
"226","62166","1","2 horas","1","2019-05-28"
"190","105674","1","2 horas","1","2019-05-28"
"173","104858","1","2 horas","1","2019-05-28"
"190","85721","1","2 horas","1","2019-05-28"
"209","94835","1","2 horas","1","2019-05-28"
"190","62635","1","2 horas","1","2019-05-28"
"217","98599","1","2 horas","1","2019-05-28"
"206","104874","1","2 horas","1","2019-05-28"
"171","80579","1","2 horas","1","2019-05-28"
"221","105686","1","2 horas","1","2019-05-28"
"211","108491","1","2 horas","1","2019-05-28"
"219","99581","1","2 horas","1","2019-05-28"
"220","99906","1","2 horas","1","2019-05-28"
"171","108092","1","2 horas","1","2019-05-28"
"173","72168","1","2 horas","1","2019-05-28"
"203","72100","1","2 horas","1","2019-05-28"
"206","72100","1","2 horas","1","2019-05-28"
"223","73357","1","2 horas","1","2019-05-28"
"174","94799","1","2 horas","1","2019-05-28"
"190","81905","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","93361","1","2 horas","1","2019-05-28"
"216","104865","1","2 horas","1","2019-05-28"
"218","105671","1","2 horas","1","2019-05-28"
"176","97336","1","2 horas","1","2019-05-28"
"192","82219","1","48 horas","2","2019-05-30"
"197","82219","1","2 horas","1","2019-05-28"
"173","104856","1","2 horas","1","2019-05-28"
"199","104856","1","2 horas","1","2019-05-28"
"207","97658","1","2 horas","1","2019-05-28"
"177","92658","1","2 horas","1","2019-05-28"
"204","70205","1","2 horas","1","2019-05-28"
"211","108492","1","2 horas","1","2019-05-28"
"221","97335","1","2 horas","1","2019-05-28"
"216","97660","1","2 horas","1","2019-05-28"
"195","94835","1","2 horas","1","2019-05-28"
"180","94831","1","2 horas","1","2019-05-28"
"171","104853","1","2 horas","1","2019-05-28"
"190","105692","1","Disponible a partir de fecha determinada","3","2019-05-30"
"211","94877","1","2 horas","1","2019-05-28"
"218","94877","1","2 horas","1","2019-05-28"
"198","105681","1","2 horas","1","2019-05-28"
"226","62635","1","2 horas","1","2019-05-28"
"221","98599","1","2 horas","1","2019-05-28"
"201","99898","1","2 horas","1","2019-05-28"
"181","107110","1","2 horas","1","2019-05-28"
"219","80579","1","2 horas","1","2019-05-28"
"212","108491","1","2 horas","1","2019-05-28"
"225","97292","1","2 horas","1","2019-05-28"
"210","71359","1","Disponible a partir de fecha determinada","3","2019-05-30"
"215","97142","1","2 horas","1","2019-05-28"
"211","98236","1","2 horas","1","2019-05-28"
"183","30209","1","2 horas","1","2019-05-28"
"199","72168","1","2 horas","1","2019-05-28"
"178","73357","1","2 horas","1","2019-05-28"
"204","96475","1","2 horas","1","2019-05-28"
"177","97894","1","2 horas","1","2019-05-28"
"222","97894","1","2 horas","1","2019-05-28"
"213","98027","1","2 horas","1","2019-05-28"
"197","97163","1","2 horas","1","2019-05-28"
"201","97163","1","2 horas","1","2019-05-28"
"196","77538","1","2 horas","1","2019-05-28"
"218","82219","1","2 horas","1","2019-05-28"
"172","97658","1","2 horas","1","2019-05-28"
"196","74044","1","2 horas","1","2019-05-28"
"212","97332","1","2 horas","1","2019-05-28"
"212","97819","1","2 horas","1","2019-05-28"
"186","43477","1","2 horas","1","2019-05-28"
"197","98189","1","2 horas","1","2019-05-28"
"193","63112","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","42606","1","2 horas","1","2019-05-28"
"225","93297","1","2 horas","1","2019-05-28"
"185","81578","1","2 horas","1","2019-05-28"
"225","94772","1","2 horas","1","2019-05-28"
"183","94835","1","2 horas","1","2019-05-28"
"219","62635","1","2 horas","1","2019-05-28"
"194","98599","1","2 horas","1","2019-05-28"
"190","81948","1","Disponible a partir de fecha determinada","3","2019-05-30"
"204","97333","1","2 horas","1","2019-05-28"
"182","92697","1","2 horas","1","2019-05-28"
"214","92697","1","Disponible a partir de fecha determinada","3","2019-05-30"
"222","94830","1","2 horas","1","2019-05-28"
"222","108489","1","2 horas","1","2019-05-28"
"193","95499","1","2 horas","1","2019-05-28"
"210","105719","1","Disponible a partir de fecha determinada","3","2019-05-30"
"189","98201","1","2 horas","1","2019-05-28"
"172","72100","1","2 horas","1","2019-05-28"
"187","73357","1","2 horas","1","2019-05-28"
"208","94837","1","2 horas","1","2019-05-28"
"212","98821","1","2 horas","1","2019-05-28"
"184","81832","1","2 horas","1","2019-05-28"
"206","95702","1","2 horas","1","2019-05-28"
"203","97657","1","2 horas","1","2019-05-28"
"210","97657","1","2 horas","1","2019-05-28"
"182","71844","1","2 horas","1","2019-05-28"
"197","96475","1","2 horas","1","2019-05-28"
"177","104865","1","2 horas","1","2019-05-28"
"184","104865","1","2 horas","1","2019-05-28"
"190","111570","1","Disponible a partir de fecha determinada","3","2019-05-30"
"215","104797","1","2 horas","1","2019-05-28"
"219","97830","1","2 horas","1","2019-05-28"
"213","82219","1","2 horas","1","2019-05-28"
"194","104856","1","2 horas","1","2019-05-28"
"223","79581","1","2 horas","1","2019-05-28"
"198","108492","1","2 horas","1","2019-05-28"
"175","82574","1","2 horas","1","2019-05-28"
"195","97660","1","2 horas","1","2019-05-28"
"222","98189","1","2 horas","1","2019-05-28"
"210","81448","1","2 horas","1","2019-05-28"
"190","92615","1","2 horas","1","2019-05-28"
"196","92619","1","2 horas","1","2019-05-28"
"208","94831","1","2 horas","1","2019-05-28"
"222","94831","1","2 horas","1","2019-05-28"
"183","99990","1","2 horas","1","2019-05-28"
"184","97363","1","2 horas","1","2019-05-28"
"210","96474","1","2 horas","1","2019-05-28"
"225","96474","1","2 horas","1","2019-05-28"
"206","108479","1","2 horas","1","2019-05-28"
"225","108108","1","Disponible a partir de fecha determinada","3","2019-05-30"
"210","100059","1","Disponible a partir de fecha determinada","3","2019-05-30"
"177","81303","1","2 horas","1","2019-05-28"
"186","97665","1","48 horas","2","2019-05-30"
"183","97144","1","2 horas","1","2019-05-28"
"172","97165","1","2 horas","1","2019-05-28"
"181","79491","1","Disponible a partir de fecha determinada","3","2019-05-30"
"201","108489","1","2 horas","1","2019-05-28"
"173","72100","1","2 horas","1","2019-05-28"
"219","73357","1","2 horas","1","2019-05-28"
"190","92185","1","2 horas","1","2019-05-28"
"217","104865","1","2 horas","1","2019-05-28"
"190","98684","1","2 horas","1","2019-05-28"
"201","73923","1","2 horas","1","2019-05-28"
"190","71638","1","2 horas","1","2019-05-28"
"225","99087","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","94838","1","2 horas","1","2019-05-28"
"192","104856","1","2 horas","1","2019-05-28"
"192","106005","1","2 horas","1","2019-05-28"
"192","97334","1","2 horas","1","2019-05-28"
"197","92628","1","2 horas","1","2019-05-28"
"196","62627","1","2 horas","1","2019-05-28"
"210","74135","1","2 horas","1","2019-05-28"
"196","108097","1","2 horas","1","2019-05-28"
"183","81227","1","2 horas","1","2019-05-28"
"197","94974","1","2 horas","1","2019-05-28"
"191","94835","1","2 horas","1","2019-05-28"
"207","97331","1","2 horas","1","2019-05-28"
"203","104853","1","2 horas","1","2019-05-28"
"210","104757","1","2 horas","1","2019-05-28"
"198","97152","1","2 horas","1","2019-05-28"
"210","97665","1","2 horas","1","2019-05-28"
"203","71846","1","2 horas","1","2019-05-28"
"199","98188","1","2 horas","1","2019-05-28"
"195","75735","1","2 horas","1","2019-05-28"
"181","99011","1","2 horas","1","2019-05-28"
"178","97333","1","2 horas","1","2019-05-28"
"194","92697","1","2 horas","1","2019-05-28"
"171","95499","1","2 horas","1","2019-05-28"
"224","71844","1","2 horas","1","2019-05-28"
"195","82214","1","2 horas","1","2019-05-28"
"209","77538","1","2 horas","1","2019-05-28"
"199","97816","1","2 horas","1","2019-05-28"
"216","104856","1","2 horas","1","2019-05-28"
"222","79581","1","2 horas","1","2019-05-28"
"213","108492","1","2 horas","1","2019-05-28"
"205","97335","1","2 horas","1","2019-05-28"
"175","105682","1","Disponible a partir de fecha determinada","3","2019-05-30"
"205","104855","1","2 horas","1","2019-05-28"
"198","97660","1","2 horas","1","2019-05-28"
"201","97660","1","2 horas","1","2019-05-28"
"186","98190","1","2 horas","1","2019-05-28"
"195","108097","1","2 horas","1","2019-05-28"
"225","96476","1","2 horas","1","2019-05-28"
"225","77677","1","2 horas","1","2019-05-28"
"212","104851","1","2 horas","1","2019-05-28"
"206","97363","1","2 horas","1","2019-05-28"
"193","98202","1","2 horas","1","2019-05-28"
"215","78541","1","2 horas","1","2019-05-28"
"172","104852","1","2 horas","1","2019-05-28"
"207","97127","1","2 horas","1","2019-05-28"
"207","72168","1","2 horas","1","2019-05-28"
"204","73357","1","2 horas","1","2019-05-28"
"196","98821","1","2 horas","1","2019-05-28"
"196","92631","1","2 horas","1","2019-05-28"
"212","97657","1","2 horas","1","2019-05-28"
